difficulty,topics,aj_level,title_ar,title_en,words,unknown,coverage_pct,unknown_per_100,publisher_glossed,tashkeel,video,url
4,travel|society,Elementary,مَدِينَةُ الطَّائِفِ تَحْتَفِلُ بِمَوْسِمِ الْوُرُودِ,Taif celebrates its roses season,54,23,57.4,42.6,6,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B7%D8%A7%D8%A6%D9%81-%D8%AA%D8%AD%D8%AA%D9%81%D9%84-%D8%A8%D9%85%D9%88%D8%B3%D9%85-%D8%A7%D9%84%D9%88%D8%B1%D9%88%D8%AF
4,history|travel,Intermediate,إحْباطُ تَهْرِيب 102 مِن القِطَعِ الأثَرِيَّة المِصْرية,Abortion of smuggling of 102 Egyptian Artifacts,136,45,66.7,33.3,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A5%D8%AD%D8%A8%D8%A7%D8%B7-%D8%AA%D9%87%D8%B1%D9%8A%D8%A8-102-%D9%85%D9%86-%D8%A7%D9%84%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D8%A3%D8%AB%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9
4,economy,Intermediate,عَائِدَاتُ الْجَزائِرِ مِن المَحْرُوقاتِ تَرْتَفِعُ 26%,Algeria's oil revenue increase by 26%,74,25,66.2,33.8,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%B9%D8%A7%D8%A6%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%AD%D8%B1%D9%88%D9%82%D8%A7%D8%AA-%D8%AA%D8%B1%D8%AA%D9%81%D8%B9-26
4,travel,Intermediate,القَطَرِيَّةُ تُدَشِّن رِحْلاتٍ مباشرة إلى أضنة التركية,Qatar Airways launches direct flights to Adana,98,35,64.3,35.7,4,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D9%8A%D8%A9-%D8%AA%D8%AF%D8%B4%D9%86-%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-%D8%A5%D9%84%D9%89-%D8%A3%D8%B6%D9%86%D8%A9-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9
4,culture,Intermediate,مِهْرَجَانُ الْجَالِيَاتِ فِي قَطَرَ,Festival of Communities residing in Qatar,135,48,64.4,35.6,5,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D9%87%D8%B1%D8%AC%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D8%A7%D9%84%D9%8A%D8%A7%D8%AA-%D9%81%D9%8A-%D9%82%D8%B7%D8%B1
4,politics,Intermediate,الأمريكيّون يُصَوِّتون في انْتخابات التَّجديد النّصفي,Americans vote in midterm elections,127,50,59.0,41.0,6,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D9%8A%D9%88%D9%86-%D9%8A%D8%B5%D9%88%D8%AA%D9%88%D9%86-%D9%81%D9%8A-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%AC%D8%AF%D9%8A%D8%AF-%D8%A7%D9%84%D9%86%D8%B5%D9%81%D9%8A
4,history|culture,Intermediate,الْعِرَاقُ يَنْتَظِرُ عَوْدَةَ الْآثَارِ الْمَنْهُوبَةِ,Iraq awaits the return of looted artefacts,102,38,62.7,37.3,6,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%8A%D9%86%D8%AA%D8%B8%D8%B1-%D8%B9%D9%88%D8%AF%D8%A9-%D8%A7%D9%84%D8%A2%D8%AB%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D9%86%D9%87%D9%88%D8%A8%D8%A9-1
4,sports|literature,Intermediate,تُرْكيَا تَفوزُ بِبُطولَةِ اللُّغَةِ العَرَبِيّة في قطر,Turkey wins Arabic championship in Qatar,109,38,64.8,35.2,3,,,https://learning.aljazeera.net/en/languageofmedia/%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D8%AA%D9%81%D9%88%D8%B2-%D8%A8%D8%A8%D8%B7%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%81%D9%8A-%D9%82%D8%B7%D8%B1
4,food,Intermediate,المَطْبخُ الماليزيُّ.. امْتِزاجُ في الأذْواقِ والأعْراقِ,The Malaysian cuisine a mix of tastes and races,136,46,66.2,33.8,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%85%D8%B7%D8%A8%D8%AE-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A%D8%B2%D9%8A-%D9%85%D8%B2%D9%8A%D8%AC-%D9%85%D9%86-%D8%A7%D9%84%D8%A3%D8%B0%D9%88%D8%A7%D9%82-%D9%88%D8%A7%D9%84%D8%A3%D8%B9%D8%B1%D8%A7%D9%82
5,literature|culture|society,Introductory,قِطَّةُ آيا صُوفيا.. ما قِصَّتُها؟,The cat of Hagia Sophia ... What's its story?,182,64,61.2,38.8,2,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D9%82%D8%B7%D8%A9-%D8%A2%D9%8A%D8%A7-%D8%B5%D9%88%D9%81%D9%8A%D8%A7-%D9%85%D8%A7-%D9%82%D8%B5%D8%AA%D9%87%D8%A7
5,health,Intermediate,إمْكانيّة مُحاكَمَةِ بلير بِسَبَبِ حَرْبِ العِراقِ,Tony Blair could be prosecuted over Iraq war,85,32,62.4,37.6,5,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A5%D9%85%D9%83%D8%A7%D9%86%D9%8A%D8%A9-%D9%85%D8%AD%D8%A7%D9%83%D9%85%D8%A9-%D8%A8%D9%84%D9%8A%D8%B1-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%AD%D8%B1%D8%A8-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82
5,sports,Intermediate,ما ذا لَوْ وَاجَهَت الْأَرْجَنْتِينُ الْبُرْتُغَالَ؟,What if Argentina were to face Portugal?,109,38,65.1,34.9,2,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%A7-%D8%B0%D8%A7-%D9%84%D9%88-%D9%88%D8%A7%D8%AC%D9%87%D8%AA-%D8%A7%D9%84%D8%A3%D8%B1%D8%AC%D9%86%D8%AA%D9%8A%D9%86-%D8%A7%D9%84%D8%A8%D8%B1%D8%AA%D8%BA%D8%A7%D9%84
5,culture|literature|science,Intermediate,مجَلَّةٌ جَدِيدَةٌ مُخْتَصَّةٌ بِالسَّرْدِ الْعَرَبِيّ,A new magazine dedicated to Arab narrative,86,31,64.0,36.0,3,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%AC%D9%84%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%85%D8%AE%D8%AA%D8%B5%D8%A9-%D8%A8%D8%A7%D9%84%D8%B3%D8%B1%D8%AF-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A
5,society|science,Intermediate,مُرَّاكِشُ أَجْوَدُ مُدُنِ إفْرِيقْيَا لِلْحَيَاةِ,"Marrakech, the best African city for living",72,31,56.9,43.1,5,Y,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%B1%D8%A7%D9%83%D8%B4-%D8%A3%D8%AC%D9%88%D8%AF-%D9%85%D8%AF%D9%86-%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7-%D9%84%D9%84%D8%AD%D9%8A%D8%A7%D8%A9
5,health,Intermediate,أَوَّلُ لَقَاحٍ لِلْمَلَارِيَا الْعَامَ الْقَادِمَ,The first malaria vaccine next year,93,32,65.6,34.4,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A3%D9%88%D9%84-%D9%84%D9%82%D8%A7%D8%AD-%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%B1%D9%8A%D8%A7-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D9%85
5,economy|politics,Intermediate,قطر تَسْمَحُ للمُسْتَثْمِر الأجْنَبِيّ بالتّملّك 100%,Qatar allows 100% foreign investment,76,27,64.5,35.5,2,,,https://learning.aljazeera.net/en/languageofmedia/%D9%82%D8%B7%D8%B1-%D8%AA%D8%B3%D9%85%D8%AD-%D9%84%D9%84%D9%85%D8%B3%D8%AA%D8%AB%D9%85%D8%B1-%D8%A7%D9%84%D8%A3%D8%AC%D9%86%D8%A8%D9%8A-%D8%A8%D8%A7%D9%84%D8%AA%D9%85%D9%84%D9%83-100
5,society|travel|environment,Introductory,جَوْزُ الهِنْدِ بِمَدينَةِ صَلالَة العُمانِيَّة,Coconut in the city of Salalah,195,72,59.6,40.4,5,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%AC%D9%88%D8%B2-%D8%A7%D9%84%D9%87%D9%86%D8%AF-%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%B5%D9%84%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%86%D9%8A%D8%A9
5,culture,Intermediate,مُمَثِّلُون سُود مُرَشَّحُونَ لِكُلِّ جَوائِزِ أُوسْكار,Black actors nominated for all Oscars,93,38,59.1,40.9,3,Y,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D9%85%D8%AB%D9%84%D9%88%D9%86-%D8%B3%D9%88%D8%AF-%D9%85%D8%B1%D8%B4%D8%AD%D9%88%D9%86-%D9%84%D9%83%D9%84-%D8%AC%D9%88%D8%A7%D8%A6%D8%B2-%D8%A3%D9%88%D8%B3%D9%83%D8%A7%D8%B1
5,health|science,Intermediate,13 حَقِيقَةً عَنِ الدِّمَاغِ,13 facts about the brain,100,35,65.0,35.0,1,,,https://learning.aljazeera.net/en/languageofmedia/13-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%B9%D9%86-%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D8%BA
5,sports,Intermediate,بَرْشَلُونَةُ يُحَقِّقُ مُعْجِزَةً,Barcelona achieves the miracle,92,33,64.1,35.9,2,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D8%A9-%D9%8A%D8%AD%D9%82%D9%82-%D9%85%D8%B9%D8%AC%D8%B2%D8%A9-1
5,economy|environment,Intermediate,,إِطْلَاقُ أَوَّلِ قِطارٍ هَيْدرُوجِينِيٍّ فِي الْعَالَم,110,44,59.6,40.4,2,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%A3%D9%88%D9%84-%D9%82%D8%B7%D8%A7%D8%B1-%D9%87%D9%8A%D8%AF%D8%B1%D9%88%D8%AC%D9%8A%D9%86%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85
5,environment|economy,Intermediate,الْعِراقُ يَسْمَحُ بِاسْتِيرادِ الْخَضْرَاوَاتِ,Iraq Permits the Import of Vegetables,117,44,62.4,37.6,5,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%8A%D8%B3%D9%85%D8%AD-%D8%A8%D8%A7%D8%B3%D8%AA%D9%8A%D8%B1%D8%A7%D8%AF-%D8%A7%D9%84%D8%AE%D8%B6%D8%B1%D8%A7%D9%88%D8%A7%D8%AA
5,literature|technology,Intermediate,مَكْتَبَةُ الإسْكَنْدَرِيَّةِ تَحْتَفِلُ بِرُومَا,The Library of Alexandria celebrates Rome,78,32,57.9,42.1,3,Y,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D9%83%D8%AA%D8%A8%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-%D8%AA%D8%AD%D8%AA%D9%81%D9%84-%D8%A8%D8%B1%D9%88%D9%85%D8%A7-1
5,religion,Elementary,ماليزيّة تَطوف العالَم لتصْحيح صُورةِ الإسلام,Around the world to correct the image of Islam,70,25,64.3,35.7,1,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%A7%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-%D8%AA%D8%B7%D9%88%D9%81-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-%D9%84%D8%AA%D8%B5%D8%AD%D9%8A%D8%AD-%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85
5,culture|literature,Intermediate,لَحْنُ الحُرُوفِ.. مَعْرِضٌ لِلْخَطِّ العَرَبِيِّ في غَزَّة,The melody of letters.. An exhibition of Arabic calligraphy in Gaza,280,101,60.2,39.8,9,Y,,https://learning.aljazeera.net/en/languageofmedia/%D9%84%D8%AD%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D9%88%D9%81-%D9%85%D8%B9%D8%B1%D8%B6-%D9%84%D9%84%D8%AE%D8%B7-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9
5,technology|economy,Intermediate,"""آبل"" تُطْلِقُ رَسْمِيًّا نِظامَ ""آَي أو أس 11""",Apple releases iOS 11,116,40,65.2,34.8,0,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A2%D8%A8%D9%84-%D8%AA%D8%B7%D9%84%D9%82-%D8%B1%D8%B3%D9%85%D9%8A%D8%A7-%D9%86%D8%B8%D8%A7%D9%85-%D8%A2%D9%8A-%D8%A3%D9%88-%D8%A3%D8%B3-11
5,literature|travel,Intermediate,رِحْلَةُ غُوتَه الْإيطالِيَّةُ تُتَرْجَمُ إلَى العَربية,"Goethe's""Italian Journey"" translated into Arabic",87,35,58.8,41.2,2,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%B1%D8%AD%D9%84%D8%A9-%D8%BA%D9%88%D8%AA%D9%87-%D8%A7%D9%84%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A9-%D8%AA%D8%AA%D8%B1%D8%AC%D9%85-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
5,politics|education,Intermediate,حُكُومَةٌ جَدِيدَةٌ فِي الصُّومَالِ,A new government in Somalia,83,29,65.1,34.9,0,,,https://learning.aljazeera.net/en/languageofmedia/%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D9%88%D9%85%D8%A7%D9%84
5,religion|society|culture,Introductory,رَمَضَانُ.. عَادَاتٌ وَطُقُوسٌ,Ramadan rituals and habits ..,117,49,58.1,41.9,10,,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%B1%D9%85%D8%B6%D8%A7%D9%86-%D8%B9%D8%A7%D8%AF%D8%A7%D8%AA-%D9%88%D8%B7%D9%82%D9%88%D8%B3
5,culture,Intermediate,مَعْرِضٌ لِلْحِجَابِ فِي أُوكْرَانْيَا,A Hijab exhibition in Ukraine,91,37,59.3,40.7,6,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%B9%D8%B1%D8%B6-%D9%84%D9%84%D8%AD%D8%AC%D8%A7%D8%A8-%D9%81%D9%8A-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7
5,religion,Introductory,مُسْلِمُو الْيَابَانِ يَحْتَفِلُونَ بِرَمَضَانَ,The Muslims of Japan celebrate Ramadan,100,39,61.0,39.0,4,,Y,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%B3%D9%84%D9%85%D9%88-%D8%A7%D9%84%D9%8A%D8%A7%D8%A8%D8%A7%D9%86-%D9%8A%D8%AD%D8%AA%D9%81%D9%84%D9%88%D9%86-%D8%A8%D8%B1%D9%85%D8%B6%D8%A7%D9%86-1
5,science,Intermediate,عَلاماتٌ تَحُولُ بَيْنَكَ وَبَيْنَ عالَمِ الثَّراءِ,Reasons why you will never be rich,97,36,62.9,37.1,1,,,https://learning.aljazeera.net/en/languageofmedia/%D8%B9%D9%84%D8%A7%D9%85%D8%A7%D8%AA-%D8%AA%D8%AD%D9%88%D9%84-%D8%A8%D9%8A%D9%86%D9%83-%D9%88%D8%A8%D9%8A%D9%86-%D8%B9%D8%A7%D9%84%D9%85-%D8%A7%D9%84%D8%AB%D8%B1%D8%A7%D8%A1-1
5,environment,Introductory,الأزْهارُ البَرِّيَّةُ تَتَفَتَّحُ بِغَرْبِ أستراليا,Wild flowers blooming in western Australia,361,41,56.4,43.6,6,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%A3%D8%B2%D9%87%D8%A7%D8%B1-%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%A9-%D8%AA%D8%AA%D9%81%D8%AA%D8%AD-%D8%A8%D8%BA%D8%B1%D8%A8-%D8%A3%D8%B3%D8%AA%D8%B1%D8%A7%D9%84%D9%8A%D8%A7
5,religion,Introductory,رَحِيلُ إمامِ الـمُقْرِئِينَ الشَّيْخِ الطَّبْلاوِيّ,Leading Quran reciter Sheikh Al Tablawi has passed away,243,71,54.8,45.2,8,Y,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%B1%D8%AD%D9%8A%D9%84-%D8%A5%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D9%82%D8%B1%D8%A6%D9%8A%D9%86-%D8%A7%D9%84%D8%B4%D9%8A%D8%AE-%D9%85%D8%AD%D9%85%D8%AF-%D9%85%D8%AD%D9%85%D9%88%D8%AF-%D8%A7%D9%84%D8%B7%D8%A8%D9%84%D8%A7%D9%88%D9%8A
5,religion,Intermediate,الْعالَمُ الإسْلامِيُّ يَحْتَفِلُ بِعِيدِ الْفِطْرِ,Islamic world celebrates Eid al-Fitr,105,45,55.4,44.6,4,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A-%D9%8A%D8%AD%D8%AA%D9%81%D9%84-%D8%A8%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D9%81%D8%B7%D8%B1
5,education,Elementary,مَدْرَسَةٌ لِلضَّحِكِ بِإِثْيُوبْيَا,An Ethiopian school of laughter,43,17,60.5,39.5,0,,,https://learning.aljazeera.net/en/languageofmedia/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9-%D9%84%D9%84%D8%B6%D8%AD%D9%83-%D8%A8%D8%A5%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7
5,culture|education,Intermediate,تَزْيِينُ الشَّاحِنَاتِ بِبَاكِسْتَان,Decorating trucks in Pakistan,76,28,62.7,37.3,0,,,https://learning.aljazeera.net/en/languageofmedia/%D8%AA%D8%B2%D9%8A%D9%8A%D9%86-%D8%A7%D9%84%D8%B4%D8%A7%D8%AD%D9%86%D8%A7%D8%AA-%D8%A8%D8%A8%D8%A7%D9%83%D8%B3%D8%AA%D8%A7%D9%86
5,technology|society,Intermediate,روبوتٌ مَنْزِلِيٌّ ذَكِيٌّ,A smart home robot!,103,40,61.2,38.8,2,,,https://learning.aljazeera.net/en/languageofmedia/%D8%B1%D9%88%D8%A8%D9%88%D8%AA-%D9%85%D9%86%D8%B2%D9%84%D9%8A-%D8%B0%D9%83%D9%8A
5,politics,Intermediate,مِصْر تُقِرُّ تَرْسيم الحُدود البَحْرِيّة مَع السّعودية,Riyadh and Cairo demarcate their sea border,72,27,62.5,37.5,0,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%88%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%AA%D8%B1%D8%B3%D9%85%D8%A7%D9%86-%D8%AD%D8%AF%D9%88%D8%AF%D9%87%D9%85%D8%A7-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9
5,environment|travel,Intermediate,آخِرُ النّاجِينَ مِن حَديقَةِ الحَيَوانِ بِالْمَوْصِلِ,The last survivors of the Mosul zoo,100,40,60.0,40.0,3,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A2%D8%AE%D8%B1-%D8%A7%D9%84%D9%86%D8%A7%D8%AC%D9%8A%D9%86-%D9%85%D9%86-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D8%AD%D9%8A%D9%88%D8%A7%D9%86-%D8%A8%D8%A7%D9%84%D9%85%D9%88%D8%B5%D9%84
5,politics,Intermediate,"دَقّاتُ ""بِيغ بن"" تَتَوَقَّفُ أرْبَعَ سَنَوات لِلصّيانة","""Big Ben"" bell to fall silent for four years",111,47,57.7,42.3,7,,,https://learning.aljazeera.net/en/languageofmedia/%D8%AF%D9%82%D8%A7%D8%AA-%D8%A8%D9%8A%D8%BA-%D8%A8%D9%86-%D8%AA%D8%AA%D9%88%D9%82%D9%81-%D8%A3%D8%B1%D8%A8%D8%B9-%D8%B3%D9%86%D9%88%D8%A7%D8%AA-%D9%84%D9%84%D8%B5%D9%8A%D8%A7%D9%86%D8%A9
5,sports,Elementary,الْبِيرُو آخَرُ الْمُتَأَهِّلِينَ لِكَأْسِ الْعالَم,"Peru, the last to qualify for the World Cup",89,36,59.6,40.4,3,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%A8%D9%8A%D8%B1%D9%88-%D8%A2%D8%AE%D8%B1-%D8%A7%D9%84%D9%85%D8%AA%D8%A3%D9%87%D9%84%D9%8A%D9%86-%D9%84%D9%83%D8%A3%D8%B3-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85
5,culture|history,Intermediate,أَعْرَقُ مِهْرَجَانٍ لِلْمُوسِيقَى بِلُبْنَان,The most prestigious Music Festival in Lebanon,98,39,60.2,39.8,2,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A3%D8%B9%D8%B1%D9%82-%D9%85%D9%87%D8%B1%D8%AC%D8%A7%D9%86-%D9%84%D9%84%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89-%D8%A8%D9%84%D8%A8%D9%86%D8%A7%D9%86
5,technology,Intermediate,الْكَرَاوِيَةُ صَدِيقَةٌ لِلْمَعِدَةِ,Caraway virtues for the stomach,97,44,54.2,45.8,3,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D9%83%D8%B1%D8%A7%D9%88%D9%8A%D8%A9-%D8%B5%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D9%85%D8%B9%D8%AF%D8%A9
5,culture,Elementary,الدَّوْحَةُ تُحْيِي تُراثَهَا الْبَحْرِي,Doha revives its maritime heritage,53,24,54.7,45.3,3,,,https://learning.aljazeera.net/en/languageofmedia/%D8%A7%D9%84%D8%AF%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%8A%D9%8A-%D8%AA%D8%B1%D8%A7%D8%AB%D9%87%D8%A7-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A
5,economy,Intermediate,4000 بَقَرَة عَبْرَ جِسْرٍ جَوِّيٍّ لِقَطَرَ,4000 cows by airbridge to Qatar,86,37,57.0,43.0,5,,,https://learning.aljazeera.net/en/languageofmedia/4000-%D8%A8%D9%82%D8%B1%D8%A9-%D8%B9%D8%A8%D8%B1-%D8%AC%D8%B3%D8%B1-%D8%AC%D9%88%D9%8A-%D9%84%D9%82%D8%B7%D8%B1
5,society,Intermediate,عَمَلِيّةُ السَّلامِ مِنَ الْبِدايَةِ حَتّى النِّهايَةِ,The peace process from beginning to end,41,17,58.5,41.5,0,,,https://learning.aljazeera.net/en/languageofmedia/%D8%B9%D9%85%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%AF%D8%A7%D9%8A%D8%A9-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D9%86%D9%87%D8%A7%D9%8A%D8%A9
5,sports|history,Intermediate,فَوْزٌ تَارِيخِيٌّ لِتشَاد عَلَى مِصْر,A historic victory of Chad over Egypt,73,29,60.3,39.7,0,,,https://learning.aljazeera.net/en/languageofmedia/%D9%81%D9%88%D8%B2-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%8A-%D9%84%D8%AA%D8%B4%D8%A7%D8%AF-%D8%B9%D9%84%D9%89-%D9%85%D8%B5%D8%B1
5,literature|society,Elementary,تَزَوَّجْتُ بَدَوِيًّا,Married to a Bedouin,74,34,52.8,47.2,2,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%AA%D8%B2%D9%88%D8%AC%D8%AA-%D8%A8%D8%AF%D9%88%D9%8A%D8%A7
5,food|economy|travel|environment,Intermediate,زَيْتُ الطَّعَامِ يُسَيِّرُ الطَّائِرَاتِ,Cooking oil as aviation fuel,97,41,57.7,42.3,3,,,https://learning.aljazeera.net/en/languageofmedia/%D8%B2%D9%8A%D8%AA-%D8%A7%D9%84%D8%B7%D8%B9%D8%A7%D9%85-%D9%8A%D8%B3%D9%8A%D8%B1-%D8%A7%D9%84%D8%B7%D8%A7%D8%A6%D8%B1%D8%A7%D8%AA
5,culture,Intermediate,كتارا تَحْتَفِلُ بِالْيَوْمِ الْوَطَنِيِّ لِقَطَر,Katara celebrates Qatar National Day,91,39,56.7,43.3,4,,,https://learning.aljazeera.net/en/languageofmedia/%D9%83%D8%AA%D8%A7%D8%B1%D8%A7-%D8%AA%D8%AD%D8%AA%D9%81%D9%84-%D8%A8%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A-%D9%84%D9%82%D8%B7%D8%B1
5,travel|environment,Introductory,أهَمُّ الْـمَنَاطِقِ السِّيَاحِيَّةِ فِي الْأَرْجَنْتِين,Main tourist sites in Argentina,216,89,58.8,41.2,3,,Y,https://learning.aljazeera.net/en/languageofmedia/%D8%A3%D9%87%D9%85-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%B1%D8%AC%D9%86%D8%AA%D9%8A%D9%86
5,politics,Intermediate,سُلَّمُ جَدِيدٌ للرَّوَاتِبِ يُثِيرُ حَفِيظَةَ العِراقِيين,A new salary scale upsets Iraqis,75,36,51.4,48.6,3,Y,,https://learning.aljazeera.net/en/languageofmedia/%D8%B3%D9%84%D9%85-%D8%B1%D9%88%D8%A7%D8%AA%D8%A8-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%8A%D8%AB%D9%8A%D8%B1-%D8%AD%D9%81%D9%8A%D8%B8%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D9%8A%D9%86
